data_feed_id,merchant_id,merchant_name,id,link,image,aw_thumb_url,category_id,category_name,brand_id,brand_name,merchant_product_id,category,ean,mpn,name,description,merchant_deep_link,merchant_image_url,delivery_time,price,in_stock,condition,colour,Fashion:size,Fashion:material,number_available,alternate_image,merchant_product_category_path,base_price,stock_status
19507,8015,"Answear PL",31150564005,https://www.awin1.com/pclick.php?p=31150564005&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAW21-KUK01J_17X_F0.jpg%3Fv%3D1633494955&feedId=19507&k=fc54ae34e074ba4b74828582211fc68a2b4d9cbc,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAW21-KUK01J_17X_F0.jpg%3Fv%3D1633494955&feedId=19507&k=fc54ae34e074ba4b74828582211fc68a2b4d9cbc,0,,0,Fluff,9BY8-KUK01J_17X,"Dziecko / Dziewczynka / Odzież / Kurtki i płaszcze / Kurtki krótkie",5907709711778,jacket,"Fluff Kurtka puchowa dziecięca kolor żółty","- Lekki materiał wierzchni o wysokiej wytrzymałości na rozdarcie. W produktach zastosowano najwyższej jakości zamki YKK. Elementy odblaskowe wykonane z gumy pochodzącej z recyklingu (logo, zawieszka na zamek).- Model wiatroszczelny i wodoszczelny. Wodoszczelność na poziomie 4000 mm słupa wody. Sprężystość puchu - 750 cuin.- Model ocieplony naturalnym puchem i pierzem, które pochodzą z odpowiedzialnych źródeł.- Ocieplony model na podszewce.- Zapinane kieszenie.- Prosty fason.- Model z kapturem.- Zapięcie na suwak.- Podwyższony kołnierz z osłonką na zamek.- Pikowanie.",https://answear.com/p/fluff-kurtka-puchowa-dziecieca-kolor-zolty-507463?channable=00a6b366726f6e74656e645f696400394259382d4b554b30314a5f313758ce&utm_campaign=awin_channable&utm_content=Fluff&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AW21-KUK01J_17X_F0.jpg?v=1633494955,"Nawet w 24h",529.99,1,New,żółty,146-152,"<p>Podszewka: 100 % Nylon, Wypełnienie: 10 % Pierze, 90 % Puch gęsi, Materiał zasadniczy: 100 % Nylon</p>",2,"https://img2.ans-media.com/i/855x1290/AW21-KUK01J_17X_F1.jpg?v=1633494051,https://img2.ans-media.com/i/855x1290/AW21-KUK01J_17X_F2.jpg?v=1633494287,https://img2.ans-media.com/i/855x1290/AW21-KUK01J_17X_F3.jpg?v=1633494956,https://img2.ans-media.com/i/855x1290/AW21-KUK01J_17X_F20.jpg?v=1633495851,https://img2.ans-media.com/i/855x1290/AW21-KUK01J_17X_F21.jpg?v=1633494665,https://img2.ans-media.com/i/855x1290/AW21-KUK01J_17X_F22.jpg?v=1633494666",,,"in stock"
19507,8015,"Answear PL",31150564427,https://www.awin1.com/pclick.php?p=31150564427&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAM0CU_99X_F1.jpg%3Fv%3D1633585841&feedId=19507&k=2fa33ffb6832a61d588aa53595c3c2a786033d10,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAM0CU_99X_F1.jpg%3Fv%3D1633585841&feedId=19507&k=2fa33ffb6832a61d588aa53595c3c2a786033d10,0,,0,47brand,99KK-CAM0CU_99X,"On / Akcesoria / Czapki i kapelusze / Czapki z daszkiem",191812967770,B.MVPSP01WBP.BKA,"47brand Czapka kolor czarny z aplikacją","- Zakrzywiony daszek.- Regulowany obwód.",https://answear.com/p/47brand-czapka-kolor-czarny-z-aplikacja-508100?channable=00a6b366726f6e74656e645f69640039394b4b2d43414d3043555f3939581b&utm_campaign=awin_channable&utm_content=47brand&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AA00-CAM0CU_99X_F1.jpg?v=1633585841,"Nawet w 24h",104.99,1,New,czarny,ONE,"100 % Bawełna",61,https://img2.ans-media.com/i/855x1290/AA00-CAM0CU_99X_F2.jpg?v=1633585690,,,"in stock"
19507,8015,"Answear PL",31150565181,https://www.awin1.com/pclick.php?p=31150565181&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAU04F_99X_F1.jpg%3Fv%3D1633669042&feedId=19507&k=7c8eb756ac724184451603f54fd962db32a44e3a,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAU04F_99X_F1.jpg%3Fv%3D1633669042&feedId=19507&k=7c8eb756ac724184451603f54fd962db32a44e3a,0,,0,47brand,99KK-CAU04F_99X,"On / Akcesoria / Czapki i kapelusze / Czapki z daszkiem",191119726728,B.MVPSP01WBP.BK,"47brand Czapka kolor czarny z aplikacją",,https://answear.com/p/47brand-czapka-kolor-czarny-z-aplikacja-509111?channable=00a6b366726f6e74656e645f69640039394b4b2d4341553034465f393958b2&utm_campaign=awin_channable&utm_content=47brand&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AA00-CAU04F_99X_F1.jpg?v=1633669042,"Nawet w 24h",89.99,1,New,czarny,ONE,"100 % Bawełna",27,https://img2.ans-media.com/i/855x1290/AA00-CAU04F_99X_F2.jpg?v=1633668876,,,"in stock"
19507,8015,"Answear PL",31150565725,https://www.awin1.com/pclick.php?p=31150565725&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAM0DC_49X_F1.jpg%3Fv%3D1633926993&feedId=19507&k=3279ba9066d7f573b6303ecb241f0841282b9917,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAM0DC_49X_F1.jpg%3Fv%3D1633926993&feedId=19507&k=3279ba9066d7f573b6303ecb241f0841282b9917,0,,0,47brand,99KK-CAM0DC_49X,"On / Akcesoria / Czapki i kapelusze / Czapki z daszkiem",195000237393,B.AERIL17GWS.KM,"47brand Czapka kolor fioletowy z aplikacją","- Zakrzywiony daszek.- Regulowany obwód.",https://answear.com/p/47brand-czapka-kolor-fioletowy-z-aplikacja-509871?channable=00a6b366726f6e74656e645f69640039394b4b2d43414d3044435f343958b1&utm_campaign=awin_channable&utm_content=47brand&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AA00-CAM0DC_49X_F1.jpg?v=1633926993,"Nawet w 24h",104.99,1,New,fioletowy,ONE,"100 % Bawełna",10,https://img2.ans-media.com/i/855x1290/AA00-CAM0DC_49X_F2.jpg?v=1633927130,,,"in stock"
19507,8015,"Answear PL",31150565731,https://www.awin1.com/pclick.php?p=31150565731&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAM0DF_49X_F1.jpg%3Fv%3D1633926654&feedId=19507&k=fd1cc31072745d99885ede45d5bba9812bbd7a42,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAM0DF_49X_F1.jpg%3Fv%3D1633926654&feedId=19507&k=fd1cc31072745d99885ede45d5bba9812bbd7a42,0,,0,47brand,99KK-CAM0DF_49X,"On / Akcesoria / Czapki i kapelusze / Czapki z daszkiem",195000734304,B.AERIL12GWS.KM,"47brand Czapka kolor fioletowy z aplikacją","- Zakrzywiony daszek.- Regulowany obwód.",https://answear.com/p/47brand-czapka-kolor-fioletowy-z-aplikacja-509874?channable=00a6b366726f6e74656e645f69640039394b4b2d43414d3044465f34395861&utm_campaign=awin_channable&utm_content=47brand&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AA00-CAM0DF_49X_F1.jpg?v=1633926654,"Nawet w 24h",104.99,1,New,fioletowy,ONE,"100 % Bawełna",8,https://img2.ans-media.com/i/855x1290/AA00-CAM0DF_49X_F2.jpg?v=1633926853,,,"in stock"
19507,8015,"Answear PL",31150565813,https://www.awin1.com/pclick.php?p=31150565813&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAW21-BLD19I_99X_F1.jpg%3Fv%3D1633936935&feedId=19507&k=1194c70622990297565c879bfe09cb6f2376caf8,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAW21-BLD19I_99X_F1.jpg%3Fv%3D1633936935&feedId=19507&k=1194c70622990297565c879bfe09cb6f2376caf8,0,,0,"P.E Nation",9BY8-BLD19I_99X,"Ona / Odzież / Bluzy / Przez głowę",935479436858993547943685969354794368572,PEBASICSH032,"P.E Nation Bluza bawełniana damska kolor czarny z kapturem z nadrukiem","- Miękko wyściełany model.- Luźny fason.- Obniżona linia ramion.- Długi rękaw.- Kaptur ściągany troczkami.- Kieszeń z przodu.- Wykończenie ze ściągacza.- Długość rękawa(mierzona od kaptura): 73 cm.- Długość: 69 cm.- Szerokość pod pachami: 58 cm.- Wymiary podane dla rozmiaru: S.",https://answear.com/p/p-e-nation-bluza-bawelniana-damska-kolor-czarny-z-kapturem-z-nadrukiem-509938?channable=00a6b366726f6e74656e645f696400394259382d424c443139495f393958ee&utm_campaign=awin_channable&utm_content=P.E+Nation&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AW21-BLD19I_99X_F1.jpg?v=1633936935,"Nawet w 24h",419.99,1,New,czarny,"S,M,XS","Materiał zasadniczy: 100 % Bawełna, Ściągacz: 95 % Bawełna, 5 % Elastan","4,6,3","https://img2.ans-media.com/i/855x1290/AW21-BLD19I_99X_F2.jpg?v=1633937070,https://img2.ans-media.com/i/855x1290/AW21-BLD19I_99X_F3.jpg?v=1633937656,https://img2.ans-media.com/i/855x1290/AW21-BLD19I_99X_F4.jpg?v=1633937184,https://img2.ans-media.com/i/855x1290/AW21-BLD19I_99X_F5.jpg?v=1633936379",,,"in stock"
19507,8015,"Answear PL",31150566265,https://www.awin1.com/pclick.php?p=31150566265&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAW21-TSD1E3_99X_F1.jpg%3Fv%3D1633935919&feedId=19507&k=28df2ba5f86e053e4a71f074eee082f3fede5bcc,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAW21-TSD1E3_99X_F1.jpg%3Fv%3D1633935919&feedId=19507&k=28df2ba5f86e053e4a71f074eee082f3fede5bcc,0,,0,"P.E Nation",9BY8-TSD1E3_99X,"Ona / Odzież / Topy i t-shirty / Z krótkim rękawem",9354794370971935479437100893547943709959354794370988,PEBASICST038,"P.E Nation T-shirt bawełniany kolor czarny","- Bawełna organiczna uprawiana jest bez użycia niebezpiecznych dla zdrowia substancji chemicznych, chemicznych środków szkodnikobójczych czy nawozów sztucznych.- Prosty fason.- Okrągły dekolt.- Model z nadrukiem.- Długość: 68 cm.- Szerokość pod pachami: 51 cm.- Wymiary podane dla rozmiaru: S.",https://answear.com/p/p-e-nation-t-shirt-bawelniany-kolor-czarny-510543?channable=00a6b366726f6e74656e645f696400394259382d5453443145335f393958ed&utm_campaign=awin_channable&utm_content=P.E+Nation&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AW21-TSD1E3_99X_F1.jpg?v=1633935919,"Nawet w 24h",169.99,1,New,czarny,"XS,L,M,S","100 % Bawełna organiczna","2,4,5,8","https://img2.ans-media.com/i/855x1290/AW21-TSD1E3_99X_F2.jpg?v=1633936408,https://img2.ans-media.com/i/855x1290/AW21-TSD1E3_99X_F3.jpg?v=1633936317,https://img2.ans-media.com/i/855x1290/AW21-TSD1E3_99X_F4.jpg?v=1633936478,https://img2.ans-media.com/i/855x1290/AW21-TSD1E3_99X_F5.jpg?v=1633937564",,,"in stock"
19507,8015,"Answear PL",31150567357,https://www.awin1.com/pclick.php?p=31150567357&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWA21-RED002_99X_F1.jpg%3Fv%3D1661938630&feedId=19507&k=1d2b996a157fb3358dc3530c58d63de5df3fa3e7,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWA21-RED002_99X_F1.jpg%3Fv%3D1661938630&feedId=19507&k=1d2b996a157fb3358dc3530c58d63de5df3fa3e7,0,,0,"Answear Lab",B9Y8-RED002_99X,"Ona / Akcesoria / Rękawiczki / Rękawiczki",590349066900759034906690145903490669021,WA20.RED00A.R,"Answear Lab Rękawiczki skórzane damskie kolor czarny","- Pięciopalczasty model.- Wewnątrz dodatkowe ocieplenie.- Cienki, nieelastyczny materiał.",https://answear.com/p/answear-lab-rekawiczki-skorzane-damskie-kolor-czarny-511499?channable=00a6b366726f6e74656e645f696400423959382d5245443030325f3939589c&utm_campaign=awin_channable&utm_content=Answear+Lab&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/WA21-RED002_99X_F1.jpg?v=1661938630,"Nawet w 24h",129.99,1,New,czarny,"S,M,L","100 % Skóra naturalna","17,7,5",https://img2.ans-media.com/i/855x1290/WA21-RED002_99X_F2.jpg?v=1634123724,,,"in stock"
19507,8015,"Answear PL",31150567369,https://www.awin1.com/pclick.php?p=31150567369&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWA21-RED008_99X_F1.jpg%3Fv%3D1634123219&feedId=19507&k=2a0fccfef35efcb4777c716f454ec7e8d8678d5b,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWA21-RED008_99X_F1.jpg%3Fv%3D1634123219&feedId=19507&k=2a0fccfef35efcb4777c716f454ec7e8d8678d5b,0,,0,"Answear Lab",B9Y8-RED008_99X,"Ona / Akcesoria / Rękawiczki / Rękawiczki",590349066918259034906692055903490669199,WA20.RED007.R,"Answear Lab Rękawiczki skórzane damskie kolor czarny","- Pięciopalczasty model.- Wewnątrz dodatkowe ocieplenie.- Cienki, nieelastyczny materiał.",https://answear.com/p/answear-lab-rekawiczki-skorzane-damskie-kolor-czarny-511506?channable=00a6b366726f6e74656e645f696400423959382d5245443030385f393958bc&utm_campaign=awin_channable&utm_content=Answear+Lab&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/WA21-RED008_99X_F1.jpg?v=1634123219,"Nawet w 24h",119.99,1,New,czarny,"S,L,M","100 % Skóra naturalna","4,18,10",https://img2.ans-media.com/i/855x1290/WA21-RED008_99X_F2.jpg?v=1634123829,,,"in stock"
19507,8015,"Answear PL",31150567485,https://www.awin1.com/pclick.php?p=31150567485&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWZ21-CAD030_99X_F1.jpg%3Fv%3D1634116362&feedId=19507&k=6d4488e6f67c9f4b8ee87300c63794de6ab71ef1,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWZ21-CAD030_99X_F1.jpg%3Fv%3D1634116362&feedId=19507&k=6d4488e6f67c9f4b8ee87300c63794de6ab71ef1,0,,0,"Answear Lab",BMY8-CAD030_99X,"Ona / Akcesoria / Czapki i kapelusze / Czapki",5903490861951,AMQ.CA1906.1.AJ,"Answear Lab Czapka z domieszką wełny kolor czarny z grubej dzianiny","- Gruba, elastyczna dzianina.- Wzorzysta dzianina.- Niewykończone krawędzie.",https://answear.com/p/answear-lab-czapka-z-domieszka-welny-kolor-czarny-z-grubej-dzianiny-511584?channable=00a6b366726f6e74656e645f696400424d59382d4341443033305f39395883&utm_campaign=awin_channable&utm_content=Answear+Lab&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/WZ21-CAD030_99X_F1.jpg?v=1634116362,"Nawet w 24h",48.99,1,New,czarny,ONE,"60 % Akryl, 30 % Wełna, 10 % Wiskoza",7,"https://img2.ans-media.com/i/855x1290/WZ21-CAD030_99X_F2.jpg?v=1634117092,https://img2.ans-media.com/i/855x1290/WZ21-CAD030_99X_F3.jpg?v=1634116746",,,"in stock"
19507,8015,"Answear PL",31150568353,https://www.awin1.com/pclick.php?p=31150568353&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWW22-OBD038_77X_F1.jpg%3Fv%3D1634286097&feedId=19507&k=5d3f8ef38088a3075bd6fa57f0b15ce7abab4fb1,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWW22-OBD038_77X_F1.jpg%3Fv%3D1634286097&feedId=19507&k=5d3f8ef38088a3075bd6fa57f0b15ce7abab4fb1,0,,0,"Answear Lab",BBYY-OBD038_77X,"Ona / Obuwie / Kozaki",5903490902401,RR006.3KR,"Answear Lab Kozaki kolor zielony","- Zapięcie na suwak.- Okrągły, usztywniony nosek.- Gumowa podeszwa.- Tekstylne wnętrze.- Model na platformie.- Obwód cholewki: 39 cm.- Wysokość cholewki: 36 cm.- Wysokość platformy: 5 cm.- Długość wkładki wynosi: 23,5 cm.- Wymiary podane dla rozmiaru: 37.",https://answear.com/p/answear-lab-kozaki-kolor-zielony-512566?channable=00a6b366726f6e74656e645f696400424259592d4f42443033385f373758cc&utm_campaign=awin_channable&utm_content=Answear+Lab&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/WW22-OBD038_77X_F1.jpg?v=1634286097,"Nawet w 24h",129.99,1,New,zielony,36,"Cholewka: Materiał syntetyczny, Materiał tekstylny, Wnętrze: Materiał tekstylny, Podeszwa: Materiał syntetyczny",3,"https://img2.ans-media.com/i/855x1290/WW22-OBD038_77X_F2.jpg?v=1634286183,https://img2.ans-media.com/i/855x1290/WW22-OBD038_77X_F3.jpg?v=1634286297,https://img2.ans-media.com/i/855x1290/WW22-OBD038_77X_F4.jpg?v=1634286298",,,"in stock"
19507,8015,"Answear PL",31150569135,https://www.awin1.com/pclick.php?p=31150569135&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWW22-CAD00R_90X_F1.jpg%3Fv%3D1634285940&feedId=19507&k=68e0c6d882f4e322c41945c56e963fdf6d3bf51e,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWW22-CAD00R_90X_F1.jpg%3Fv%3D1634285940&feedId=19507&k=68e0c6d882f4e322c41945c56e963fdf6d3bf51e,0,,0,"Answear Lab",BBYY-CAD00R_90X,"Ona / Akcesoria / Czapki i kapelusze / Czapki",5903490895932,LX47.2.AJ,"Answear Lab Czapka z wełną kolor szary z grubej dzianiny",,https://answear.com/p/answear-lab-czapka-z-welna-kolor-szary-z-grubej-dzianiny-513446?channable=00a6b366726f6e74656e645f696400424259592d4341443030525f39305849&utm_campaign=awin_channable&utm_content=Answear+Lab&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/WW22-CAD00R_90X_F1.jpg?v=1634285940,"Nawet w 24h",49.99,1,New,szary,ONE,"80 % Akryl, 20 % Wełna",2,"https://img2.ans-media.com/i/855x1290/WW22-CAD00R_90X_F2.jpg?v=1634285826,https://img2.ans-media.com/i/855x1290/WW22-CAD00R_90X_F3.jpg?v=1634285827",,,"in stock"
19507,8015,"Answear PL",31150569227,https://www.awin1.com/pclick.php?p=31150569227&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWZ21-CAD02E_90X_F1.jpg%3Fv%3D1634186996&feedId=19507&k=db7250c59189cecb78a0b8a4be6b99f240fb10b9,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWZ21-CAD02E_90X_F1.jpg%3Fv%3D1634186996&feedId=19507&k=db7250c59189cecb78a0b8a4be6b99f240fb10b9,0,,0,"Answear Lab",BMY8-CAD02E_90X,"Ona / Akcesoria / Czapki i kapelusze / Czapki",5903490861715,AMQ.CA1903.6.AJ,"Answear Lab Czapka z wełną kolor szary z grubej dzianiny","- Gruba, elastyczna dzianina.- Wywijana krawędź.",https://answear.com/p/answear-lab-czapka-z-welna-kolor-szary-z-grubej-dzianiny-513519?channable=00a6b366726f6e74656e645f696400424d59382d4341443032455f39305847&utm_campaign=awin_channable&utm_content=Answear+Lab&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/WZ21-CAD02E_90X_F1.jpg?v=1634186996,"Nawet w 24h",99.99,1,New,szary,ONE,"70 % Akryl, 30 % Wełna",17,"https://img2.ans-media.com/i/855x1290/WZ21-CAD02E_90X_F2.jpg?v=1634186997,https://img2.ans-media.com/i/855x1290/WZ21-CAD02E_90X_F3.jpg?v=1634186862",,,"in stock"
19507,8015,"Answear PL",31150569277,https://www.awin1.com/pclick.php?p=31150569277&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAM0DJ_59X_F1.jpg%3Fv%3D1634274632&feedId=19507&k=7459948198ff06f9287b024c500566e2fce5d5a0,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAM0DJ_59X_F1.jpg%3Fv%3D1634274632&feedId=19507&k=7459948198ff06f9287b024c500566e2fce5d5a0,0,,0,47brand,99KK-CAM0DJ_59X,"On / Akcesoria / Czapki i kapelusze / Czapki z daszkiem",195000726842,B.MTLCS17WBP.NYA,"47brand Czapka kolor granatowy z aplikacją","- Zakrzywiony daszek.- Regulowany obwód.",https://answear.com/p/47brand-czapka-kolor-granatowy-z-aplikacja-513586?channable=00a6b366726f6e74656e645f69640039394b4b2d43414d30444a5f35395841&utm_campaign=awin_channable&utm_content=47brand&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AA00-CAM0DJ_59X_F1.jpg?v=1634274632,"Nawet w 24h",109.99,1,New,granatowy,ONE,"100 % Bawełna",24,https://img2.ans-media.com/i/855x1290/AA00-CAM0DJ_59X_F2.jpg?v=1634274383,,,"in stock"
19507,8015,"Answear PL",31150570177,https://www.awin1.com/pclick.php?p=31150570177&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWW22-CAD00O_90X_F1.jpg%3Fv%3D1634541540&feedId=19507&k=216f25241124d342458498ce06eac879ed1d3a01,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FWW22-CAD00O_90X_F1.jpg%3Fv%3D1634541540&feedId=19507&k=216f25241124d342458498ce06eac879ed1d3a01,0,,0,"Answear Lab",BBYY-CAD00O_90X,"Ona / Akcesoria / Czapki i kapelusze / Czapki",5903490895871,LX48.AJ,"Answear Lab Czapka z wełną kolor szary z grubej dzianiny","- Gruba, elastyczna dzianina.- Splot z ozdobną, metaliczną nicią.",https://answear.com/p/answear-lab-czapka-z-welna-kolor-szary-z-grubej-dzianiny-514499?channable=00a6b366726f6e74656e645f696400424259592d43414430304f5f393058f9&utm_campaign=awin_channable&utm_content=Answear+Lab&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/WW22-CAD00O_90X_F1.jpg?v=1634541540,"Nawet w 24h",89.99,1,New,szary,ONE,"50 % Akryl, 20 % Moher, 30 % Wełna",18,https://img2.ans-media.com/i/855x1290/WW22-CAD00O_90X_F2.jpg?v=1634540721,,,"in stock"
19507,8015,"Answear PL",31150570439,https://www.awin1.com/pclick.php?p=31150570439&a=816689&m=8015,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAM0DH_29X_F1.jpg%3Fv%3D1634533824&feedId=19507&k=7eb97b721432f221e566d9f2612f9c39a471183f,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg2.ans-media.com%2Fi%2F855x1290%2FAA00-CAM0DH_29X_F1.jpg%3Fv%3D1634533824&feedId=19507&k=7eb97b721432f221e566d9f2612f9c39a471183f,0,,0,47brand,99KK-CAM0DH_29X,"On / Akcesoria / Czapki i kapelusze / Czapki z daszkiem",194602212265,B.MVP19WBV.CAA,"47brand Czapka kolor czerwony z aplikacją","- Zakrzywiony daszek.- Regulowany obwód.",https://answear.com/p/47brand-czapka-kolor-czerwony-z-aplikacja-514750?channable=00a6b366726f6e74656e645f69640039394b4b2d43414d3044485f32395840&utm_campaign=awin_channable&utm_content=47brand&utm_source=awin&utm_medium=affiliate&utm_term=&ref=Zanox,https://img2.ans-media.com/i/855x1290/AA00-CAM0DH_29X_F1.jpg?v=1634533824,"Nawet w 24h",79.99,1,New,czerwony,ONE,"85 % Akryl, 15 % Wełna",6,https://img2.ans-media.com/i/855x1290/AA00-CAM0DH_29X_F2.jpg?v=1634533489,,,"in stock"
